종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"131090","시큐브","KOSDAQ","IT 서비스","840","-15","-1.75","36960000000"
"232830","시큐센","KOSDAQ","IT 서비스","2965","65","2.24","34712654480"
"290520","신도기연","KOSDAQ","기계·장비","2325","45","1.97","37035766650"
"025870","신라에스지","KOSDAQ","유통","6310","190","3.10","25240000000"
"215600","신라젠","KOSDAQ","일반서비스","2535","25","1.00","348225661875"
"065350","신성델타테크","KOSDAQ","전기·전자","107700","-8200","-7.08","2960021199600"
"416180","신성에스티","KOSDAQ","운송장비·부품","28700","100","0.35","259441628600"
"162300","신스틸","KOSDAQ","금속","2615","-25","-0.95","108447663930"
"290560","신시웨이","KOSDAQ","IT 서비스","6030","150","2.55","23384171160"
"002800","신신제약","KOSDAQ","제약","5520","90","1.66","83741160000"
"472220","신영스팩10호","KOSDAQ","금융","2045","-10","-0.49","9591050000"
"430220","신영스팩8호","KOSDAQ","금융","2110","10","0.48","14263600000"
"445970","신영스팩9호","KOSDAQ","금융","2125","10","0.47","11390000000"
"017000","신원종합개발","KOSDAQ","건설","2885","85","3.04","33662257895"
"012790","신일제약","KOSDAQ","제약","6500","70","1.09","77911697500"
"138070","신진에스엠","KOSDAQ","금속","2550","55","2.20","44633170200"
"226330","신테카바이오","KOSDAQ","IT 서비스","5660","410","7.81","86362968500"
"418210","신한제10호스팩","KOSDAQ","금융","2245","0","0.00","8216700000"
"452980","신한제11호스팩","KOSDAQ","금융","1943","1","0.05","36732415000"
"474660","신한제12호스팩","KOSDAQ","금융","2025","25","1.25","11178000000"
"474930","신한제13호스팩","KOSDAQ","금융","2050","-30","-1.44","7421000000"
"487360","신한제14호스팩","KOSDAQ","금융","1928","4","0.21","10873920000"
"487830","신한제15호스팩","KOSDAQ","금융","1998","7","0.35","8691300000"
"056700","신화인터텍","KOSDAQ","화학","1691","0","0.00","49267438881"
"187270","신화콘텍","KOSDAQ","전기·전자","2955","-10","-0.34","29975061975"
"243840","신흥에스이씨","KOSDAQ","전기·전자","5010","-110","-2.15","194984365350"
"257720","실리콘투","KOSDAQ","유통","33700","1000","3.06","2051427985800"
"222800","심텍","KOSDAQ","전기·전자","10920","-110","-1.00","347847241560"
"036710","심텍홀딩스","KOSDAQ","전기·전자","1054","12","1.15","51354336066"
"160980","싸이맥스","KOSDAQ","기계·장비","9000","470","5.51","98318187000"
"356890","싸이버원","KOSDAQ","IT 서비스","2925","115","4.09","34855250625"
"217330","싸이토젠","KOSDAQ","일반서비스","4715","180","3.97","109055814105"
"010280","쌍용정보통신","KOSDAQ","IT 서비스","653","14","2.19","42525832258"
"208640","썸에이지","KOSDAQ","IT 서비스","298","3","1.02","41493595692"
"222420","쎄노텍","KOSDAQ","비금속","621","3","0.49","28230803451"
"037760","쎄니트","KOSDAQ","금속","1425","-2","-0.14","48211912425"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","42700","2650","6.62","467619570600"
"049960","쎌바이오텍","KOSDAQ","제약","14510","240","1.68","136394000000"
"088280","쏘닉스","KOSDAQ","전기·전자","2550","175","7.37","44131549500"
"050890","쏠리드","KOSDAQ","전기·전자","6800","160","2.41","415447570800"
"394800","쓰리빌리언","KOSDAQ","의료·정밀기기","5270","150","2.93","166974732700"
"177900","쓰리에이로직스","KOSDAQ","전기·전자","7440","-250","-3.25","69093792000"
"475400","씨메스","KOSDAQ","기계·장비","26450","2450","10.21","307042973500"
"109670","씨싸이트","KOSDAQ","섬유·의류","8150","80","0.99","47568306300"
"066790","씨씨에스","KOSDAQ","오락·문화","1460","-40","-2.67","95121976940"
"222080","씨아이에스","KOSDAQ","기계·장비","7470","70","0.95","577967637330"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","44650","-1050","-2.30","447122465650"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","9390","80","0.86","90405943440"
"352700","씨앤투스","KOSDAQ","섬유·의류","2810","10","0.36","76648086190"
"458870","씨어스테크놀로지","KOSDAQ","의료·정밀기기","11470","960","9.13","143967769600"
"297090","씨에스베어링","KOSDAQ","기계·장비","4660","285","6.51","127078200000"
"900120","씨엑스아이","KOSDAQ","금융","64","-2","-3.03","19236982080"
"359090","씨엔알리서치","KOSDAQ","일반서비스","1183","21","1.81","67106729053"
"115530","씨엔플러스","KOSDAQ","전기·전자","409","18","4.60","27796867000"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","681","9","1.34","41285323998"
"340810","씨유박스","KOSDAQ","IT 서비스","3355","160","5.01","35555830365"
"376290","씨유테크","KOSDAQ","전기·전자","2915","50","1.75","51471612500"
"189330","씨이랩","KOSDAQ","IT 서비스","6050","350","6.14","36858318200"
"096530","씨젠","KOSDAQ","제약","24200","1400","6.14","1263869054800"
"101240","씨큐브","KOSDAQ","화학","3820","-20","-0.52","39502417540"
"060590","씨티씨바이오","KOSDAQ","제약","6570","20","0.31","158869301400"
"260930","씨티케이","KOSDAQ","화학","5140","-130","-2.47","99415777740"
"413630","씨피시스템","KOSDAQ","화학","1800","80","4.65","72510165000"
"013990","아가방컴퍼니","KOSDAQ","유통","5440","320","6.25","178908195840"
"123860","아나패스","KOSDAQ","전기·전자","20500","-100","-0.49","248530007500"
"025980","아난티","KOSDAQ","일반서비스","5400","100","1.89","478599181200"
"125210","아모그린텍","KOSDAQ","전기·전자","5900","30","0.51","97331061000"
"357580","아모센스","KOSDAQ","전기·전자","5180","70","1.37","58120967520"
"052710","아모텍","KOSDAQ","전기·전자","3790","55","1.47","55391263110"
"074430","아미노로직스","KOSDAQ","제약","908","10","1.11","79746774352"
"092040","아미코젠","KOSDAQ","음식료·담배","3865","5","0.13","212645911155"
"083930","아바코","KOSDAQ","기계·장비","11940","-80","-0.67","178058808120"
"149950","아바텍","KOSDAQ","전기·전자","7990","190","2.44","124703925000"
"036010","아비코전자","KOSDAQ","전기·전자","4515","25","0.56","60017597010"
"050860","아세아텍","KOSDAQ","기계·장비","2050","25","1.23","46125000000"
"136410","아셈스","KOSDAQ","화학","6980","40","0.58","76913359880"
"246720","아스타","KOSDAQ","제약","4665","-15","-0.32","63291454500"
"067390","아스트","KOSDAQ","운송장비·부품","509","5","0.99","179387919558"
"159010","아스플로","KOSDAQ","기계·장비","4215","25","0.60","56205924885"
"127710","아시아경제","KOSDAQ","IT 서비스","1719","91","5.59","60000116958"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","1946","11","0.57","22556770992"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1041","-8","-0.76","37042472427"
"143160","아이디스","KOSDAQ","전기·전자","16350","-360","-2.15","175212976500"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","9270","-130","-1.38","95923698120"
"332370","아이디피","KOSDAQ","전기·전자","3765","75","2.03","49975578390"
"339950","아이비김영","KOSDAQ","일반서비스","2145","125","6.19","96410574975"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1062","17","1.63","36040542822"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","4835","55","1.15","72932928950"
"099190","아이센스","KOSDAQ","의료·정밀기기","15400","130","0.85","425675604200"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","12000","260","2.21","156911196000"
"289010","아이스크림에듀","KOSDAQ","오락·문화","2515","35","1.41","32353053055"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","47400","2400","5.33","336860424000"
"040910","아이씨디","KOSDAQ","기계·장비","4365","100","2.34","81076710375"
"368600","아이씨에이치","KOSDAQ","전기·전자","2980","-40","-1.32","52264271080"
"456010","아이씨티케이","KOSDAQ","전기·전자","10190","390","3.98","135291162640"
"052860","아이앤씨","KOSDAQ","전기·전자","1905","106","5.89","34028736870"
"464500","아이언디바이스","KOSDAQ","전기·전자","3780","60","1.61","52781134140"
"038880","아이에이","KOSDAQ","전기·전자","196","21","12.00","61805601592"
"307180","아이엘사이언스","KOSDAQ","전기·전자","2570","25","0.98","69500067960"
"101390","아이엠","KOSDAQ","전기·전자","2400","-15","-0.62","26794144800"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","11000","350","3.29","154195250000"
"451220","아이엠티","KOSDAQ","기계·장비","8010","240","3.09","63075634110"
"090150","아이윈","KOSDAQ","운송장비·부품","856","11","1.30","35845250808"
"123010","아이윈플러스","KOSDAQ","전기·전자","1149","5","0.44","37524664758"
"031310","아이즈비전","KOSDAQ","통신","1911","5","0.26","48414489396"
"185490","아이진","KOSDAQ","일반서비스","2625","65","2.54","70953183000"
"059100","아이컴포넌트","KOSDAQ","전기·전자","4800","-90","-1.84","33940128000"
"262840","아이퀘스트","KOSDAQ","IT 서비스","2310","20","0.87","44559900000"
"175250","아이큐어","KOSDAQ","제약","1815","0","0.00","68168437920"
"052460","아이크래프트","KOSDAQ","IT 서비스","2020","29","1.46","29508030720"
"119830","아이텍","KOSDAQ","일반서비스","5370","80","1.51","115102174890"
"052770","아이톡시","KOSDAQ","유통","938","14","1.52","45943189348"
"124500","아이티센","KOSDAQ","IT 서비스","5210","10","0.19","120895585670"
"372800","아이티아이즈","KOSDAQ","IT 서비스","4650","-20","-0.43","28025503500"
"084850","아이티엠반도체","KOSDAQ","전기·전자","12410","-340","-2.67","281495210940"
"114840","아이패밀리에스씨","KOSDAQ","화학","20400","1710","9.15","351735657600"
"027360","아주IB투자","KOSDAQ","금융","2585","155","6.38","312643874510"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1265","49","4.03","27186151685"
"013310","아진산업","KOSDAQ","운송장비·부품","2475","70","2.91","96046290450"
"059120","아진엑스텍","KOSDAQ","전기·전자","7850","1270","19.30","76526478600"
"203690","아크솔루션스","KOSDAQ","종이·목재","5620","20","0.36","76381498680"
"158430","아톤","KOSDAQ","IT 서비스","6150","420","7.33","143136975750"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","14780","30","0.20","147741249500"
"321820","아티스트유나이티드","KOSDAQ","IT 서비스","12660","-510","-3.87","169223814600"
"001540","안국약품","KOSDAQ","제약","6560","30","0.46","85558275200"
"053800","안랩","KOSDAQ","IT 서비스","68700","2500","3.78","764390962200"
"065660","안트로젠","KOSDAQ","유통","18760","-130","-0.69","182560557480"
"297570","알로이스","KOSDAQ","전기·전자","758","-6","-0.79","26242883244"
"260660","알리코제약","KOSDAQ","제약","3415","-40","-1.16","52341776715"
"354320","알멕","KOSDAQ","금속","25600","-50","-0.19","163619353600"
"361570","알비더블유","KOSDAQ","오락·문화","2620","30","1.16","75307422420"
"131370","알서포트","KOSDAQ","IT 서비스","2740","100","3.79","145951807420"
"140670","알에스오토메이션","KOSDAQ","전기·전자","15660","1660","11.86","145687172400"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","3760","-185","-4.69","120655613840"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","3545","85","2.46","26201754370"
"347860","알체라","KOSDAQ","IT 서비스","1770","66","3.87","43596530160"
"196170","알테오젠","KOSDAQ","일반서비스","300000","-9500","-3.07","15995648400000"
"123750","알톤","KOSDAQ","운송장비·부품","1440","-4","-0.28","18354667680"
"085810","알티캐스트","KOSDAQ","IT 서비스","1243","47","3.93","38634875037"
"043100","알파녹스","KOSDAQ","의료·정밀기기","1520","63","4.32","25206109840"
"117670","알파홀딩스","KOSDAQ","전기·전자","945","0","0.00","37743429465"
"314140","알피바이오","KOSDAQ","제약","5090","40","0.79","44111777490"
"291650","압타머사이언스","KOSDAQ","일반서비스","1136","42","3.84","33262366272"
"293780","압타바이오","KOSDAQ","일반서비스","6270","-100","-1.57","168546127200"
"196300","애니젠","KOSDAQ","제약","11080","-660","-5.62","66517527960"
"310200","애니플러스","KOSDAQ","오락·문화","2580","5","0.19","117444125820"
"299910","애닉","KOSDAQ","IT 서비스","6880","0","0.00","32483121920"
"179530","애드바이오텍","KOSDAQ","제약","2010","-70","-3.37","18372292440"
"900100","애머릿지","KOSDAQ","유통","988","-4","-0.40","41691524212"
"205500","액션스퀘어","KOSDAQ","IT 서비스","3220","230","7.69","167208546400"
"052790","액토즈소프트","KOSDAQ","IT 서비스","7400","310","4.37","83846721200"
"290740","액트로","KOSDAQ","전기·전자","5140","80","1.58","51734156540"
"238090","앤디포스","KOSDAQ","화학","2845","-75","-2.57","66975007035"
"092600","앤씨앤","KOSDAQ","전기·전자","1130","-27","-2.33","28344374210"
"129890","앱코","KOSDAQ","전기·전자","983","-11","-1.11","49782472030"
"174900","앱클론","KOSDAQ","제약","14580","460","3.26","254058118380"
"255440","야스","KOSDAQ","기계·장비","7720","70","0.92","100807760000"
"030960","양지사","KOSDAQ","출판·매체복제","9860","-120","-1.20","157562800000"
"102120","어보브반도체","KOSDAQ","전기·전자","7710","140","1.85","137089605630"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3040","15","0.50","43711843840"
"019990","에너토크","KOSDAQ","기계·장비","5040","150","3.07","49170683520"
"270660","에브리봇","KOSDAQ","전기·전자","19150","2700","16.41","234812359300"
"038680","에스넷","KOSDAQ","IT 서비스","4185","235","5.95","81815398245"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","1330","28","2.15","17677623180"
"304360","에스바이오메딕스","KOSDAQ","제약","17290","-10","-0.06","203084812840"
"389500","에스비비테크","KOSDAQ","기계·장비","23400","5400","30.00","144492753600"
"042110","에스씨디","KOSDAQ","전기·전자","1424","-2","-0.14","68821299136"
"298060","에스씨엠생명과학","KOSDAQ","제약","1900","9","0.48","38887771200"
"065420","에스아이리소스","KOSDAQ","화학","210","4","1.94","15031232790"
"103230","에스앤더블류","KOSDAQ","기계·장비","3430","180","5.54","24696000000"
"260970","에스앤디","KOSDAQ","음식료·담배","41650","-2550","-5.77","120483204100"
"101490","에스앤에스텍","KOSDAQ","전기·전자","27800","2200","8.59","596350226600"
"095910","에스에너지","KOSDAQ","전기·전자","1493","63","4.41","29120222979"
"275630","에스에스알","KOSDAQ","IT 서비스","3290","35","1.08","19799183810"
"031330","에스에이엠티","KOSDAQ","유통","2650","45","1.73","264986927550"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1550","15","0.98","40506624300"
"351320","에스에이티이엔지","KOSDAQ","기계·장비","1309","-3","-0.23","28818794774"
"056190","에스에프에이","KOSDAQ","기계·장비","19140","-360","-1.85","687293666400"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1929","4","0.21","29606689374"
"041510","에스엠","KOSDAQ","오락·문화","71500","-4100","-5.42","1669784330500"
"007820","에스엠코어","KOSDAQ","기계·장비","3910","140","3.71","78332728860"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","14100","620","4.60","249313803000"
"109610","에스와이","KOSDAQ","금속","3830","110","2.96","187315342000"
"365330","에스와이스틸텍","KOSDAQ","금속","7930","270","3.52","242737300000"
"031860","에스유홀딩스","KOSDAQ","유통","1651","-26","-1.55","24808513756"
"306040","에스제이그룹","KOSDAQ","섬유·의류","5050","120","2.43","49822431400"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","4130","90","2.23","45738511000"
"457940","에스케이증권제10호스팩","KOSDAQ","금융","2075","10","0.48","6868250000"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2005","-20","-0.99","8330775000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2060","-5","-0.24","6818600000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","1994","8","0.40","8813480000"
"435870","에스케이증권제8호스팩","KOSDAQ","금융","2085","5","0.24","7756200000"
"455910","에스케이증권제9호스팩","KOSDAQ","금융","2100","10","0.48","10542000000"
"475660","에스켐","KOSDAQ","화학","6450","10","0.16","51147435750"
"096630","에스코넥","KOSDAQ","전기·전자","695","43","6.60","55169840175"
"069510","에스텍","KOSDAQ","전기·전자","10450","-60","-0.57","114009500000"
"234300","에스트래픽","KOSDAQ","IT 서비스","3805","20","0.53","105816471640"
"039440","에스티아이","KOSDAQ","기계·장비","17320","-130","-0.74","274175600000"
"098660","에스티오","KOSDAQ","섬유·의류","2900","0","0.00","36252830400"
"052020","에스티큐브","KOSDAQ","유통","8760","220","2.58","595533629160"
"237690","에스티팜","KOSDAQ","제약","85400","-3500","-3.94","1719555474000"
"050760","에스폴리텍","KOSDAQ","화학","1323","-17","-1.27","21610778994"
"288620","에스퓨얼셀","KOSDAQ","전기·전자","9250","320","3.58","64558673000"
"443670","에스피소프트","KOSDAQ","IT 서비스","8880","500","5.97","214908360960"
"317830","에스피시스템스","KOSDAQ","기계·장비","5720","1320","30.00","61626238960"
"058610","에스피지","KOSDAQ","전기·전자","28450","5050","21.58","630945892000"
"043340","에쎈테크","KOSDAQ","기계·장비","549","0","0.00","52155000000"
"163280","에어레인","KOSDAQ","기계·장비","13630","330","2.48","111422374070"
"054630","에이디칩스","KOSDAQ","기타제조","158","0","0.00","12594094838"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","16280","330","2.07","218816582160"
"475580","에이럭스","KOSDAQ","기타제조","12750","760","6.34","170227545000"
"096690","에이루트","KOSDAQ","전기·전자","1690","56","3.43","56576449410"
"298380","에이비엘바이오","KOSDAQ","제약","29750","-150","-0.50","1436387774500"
"203400","에이비온","KOSDAQ","일반서비스","7150","-90","-1.24","197966447250"
"195990","에이비프로바이오","KOSDAQ","기계·장비","440","-10","-2.22","125263477240"
"003800","에이스침대","KOSDAQ","기타제조","24900","-200","-0.80","276141000000"
"088800","에이스테크","KOSDAQ","전기·전자","733","25","3.53","133370719977"
"241840","에이스토리","KOSDAQ","오락·문화","7640","-120","-1.55","72885554160"
"453860","에이에스텍","KOSDAQ","화학","19150","340","1.81","108335667250"
"312610","에이에프더블류","KOSDAQ","전기·전자","1200","0","0.00","24308265600"
"172670","에이엘티","KOSDAQ","전기·전자","9210","-180","-1.92","82523985390"
"445090","에이직랜드","KOSDAQ","전기·전자","36900","2500","7.27","397475213400"
"295310","에이치브이엠","KOSDAQ","금속","27400","2900","11.84","326112909400"
"072990","에이치시티","KOSDAQ","일반서비스","7750","-440","-5.37","56476892750"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","16040","200","1.26","128898466560"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","12510","170","1.38","67455358650"
"462020","에이치엠씨제6호스팩","KOSDAQ","금융","1994","8","0.40","8663930000"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","1941","2","0.10","14576910000"
"148930","에이치와이티씨","KOSDAQ","금속","3515","-35","-0.99","35765873695"
"376270","에이치이엠파마","KOSDAQ","일반서비스","17150","650","3.94","119398968850"
"044780","에이치케이","KOSDAQ","기계·장비","1141","-1","-0.09","21115102967"
"357230","에이치피오","KOSDAQ","음식료·담배","2465","15","0.61","103750585455"
"355690","에이텀","KOSDAQ","전기·전자","5320","310","6.19","28754493600"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6060","530","9.58","60600000000"
"045660","에이텍","KOSDAQ","전기·전자","34400","5100","17.41","284144000000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","20550","2130","11.56","109737000000"
"021080","에이티넘인베스트","KOSDAQ","금융","2225","65","3.01","106800000000"
"200470","에이팩트","KOSDAQ","전기·전자","2105","-40","-1.86","89172205765"
"262260","에이프로","KOSDAQ","전기·전자","5070","40","0.80","73353530640"
"397030","에이프릴바이오","KOSDAQ","일반서비스","16200","0","0.00","363456655200"
"230240","에치에프알","KOSDAQ","전기·전자","18230","490","2.76","242623070000"
"230360","에코마케팅","KOSDAQ","일반서비스","9830","-260","-2.58","309330725070"
"038870","에코바이오","KOSDAQ","일반서비스","3950","-10","-0.25","55359048550"
"097780","에코볼트","KOSDAQ","운송장비·부품","888","-5","-0.56","60144540144"
"448280","에코아이","KOSDAQ","일반서비스","24450","50","0.20","241493701350"
"101360","에코앤드림","KOSDAQ","화학","21950","50","0.23","390405202300"
"128540","에코캡","KOSDAQ","운송장비·부품","1310","6","0.46","34964502600"
"086520","에코프로","KOSDAQ","금융","55200","-2300","-4.00","7349236368000"
"247540","에코프로비엠","KOSDAQ","전기·전자","105500","-4400","-4.00","10318041792000"
"383310","에코프로에이치엔","KOSDAQ","화학","32600","100","0.31","683782783200"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2305","15","0.66","94895397850"
"073540","에프알텍","KOSDAQ","전기·전자","1365","33","2.48","15561000000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","7850","30","0.38","89571106200"
"036810","에프에스티","KOSDAQ","전기·전자","15760","30","0.19","342886994640"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","2775","0","0.00","42715042200"
"083500","에프엔에스테크","KOSDAQ","기계·장비","8100","80","1.00","69463348200"
"054940","엑사이엔씨","KOSDAQ","건설","699","0","0.00","23188310052"
"950130","엑세스바이오","KOSDAQ","제약","5420","230","4.43","204484849440"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","4230","165","4.06","46185094260"
"205100","엑셈","KOSDAQ","IT 서비스","1965","48","2.50","141408141915"
"356680","엑스게이트","KOSDAQ","IT 서비스","11390","1000","9.62","325110373880"
"070300","엑스큐어","KOSDAQ","IT 서비스","2920","-25","-0.85","28991284240"
"317770","엑스페릭스","KOSDAQ","전기·전자","2865","-5","-0.17","68042624055"
"373200","엑스플러스","KOSDAQ","기타제조","638","-3","-0.47","48300209166"
"069920","엑시온그룹","KOSDAQ","유통","904","1","0.11","31815480864"
"092870","엑시콘","KOSDAQ","기계·장비","11260","660","6.23","146951974220"
"317870","엔바이오니아","KOSDAQ","기타제조","13680","-410","-2.91","116372340000"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","2305","-5","-0.22","97201850000"
"236810","엔비티","KOSDAQ","일반서비스","3115","10","0.32","52878451990"
"333620","엔시스","KOSDAQ","전기·전자","7980","330","4.31","84239625120"
"101400","엔시트론","KOSDAQ","전기·전자","404","7","1.76","25113614852"
"078860","엔에스이엔엠","KOSDAQ","오락·문화","8000","10","0.13","84248432000"
"422040","엔에이치스팩23호","KOSDAQ","금융","2120","5","0.24","15179200000"
"437780","엔에이치스팩24호","KOSDAQ","금융","2090","10","0.48","10512700000"
"438580","엔에이치스팩25호","KOSDAQ","금융","2095","5","0.24","6326900000"
"439410","엔에이치스팩26호","KOSDAQ","금융","2075","5","0.24","18260000000"
"440820","엔에이치스팩27호","KOSDAQ","금융","2070","5","0.24","16146000000"
"451700","엔에이치스팩29호","KOSDAQ","금융","1982","3","0.15","28441700000"
"466910","엔에이치스팩30호","KOSDAQ","금융","1962","17","0.87","17854200000"
"481890","엔에이치스팩31호","KOSDAQ","금융","1980","6","0.30","12563100000"
"265740","엔에프씨","KOSDAQ","화학","4780","185","4.03","42694004000"
"354200","엔젠바이오","KOSDAQ","일반서비스","1663","21","1.28","32825098892"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","26850","3800","16.49","401283479850"
"419080","엔젯","KOSDAQ","기계·장비","9360","180","1.96","98696304720"
"208860","엔지스테크널러지","KOSDAQ","IT 서비스","2205","0","0.00","67316270805"
"183490","엔지켐생명과학","KOSDAQ","제약","1485","60","4.21","126322359570"
"182400","엔케이맥스","KOSDAQ","제약","2020","0","0.00","172748038620"
"348370","엔켐","KOSDAQ","화학","134100","1200","0.90","2830881172500"
"069410","엔텔스","KOSDAQ","IT 서비스","3865","80","2.11","39596244760"
"227950","엔투텍","KOSDAQ","기계·장비","445","10","2.30","46091110850"
"291230","엔피","KOSDAQ","일반서비스","1983","70","3.66","87441921825"
"198080","엔피디","KOSDAQ","전기·전자","2385","-10","-0.42","51361416225"
"048830","엔피케이","KOSDAQ","화학","1121","40","3.70","20989517683"
"096870","엘디티","KOSDAQ","전기·전자","2580","100","4.03","17230272000"
"290650","엘앤씨바이오","KOSDAQ","제약","25500","1400","5.81","578464720500"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","7010","380","5.73","139756568430"
"073110","엘엠에스","KOSDAQ","전기·전자","6250","-50","-0.79","55598468750"
"083310","엘오티베큠","KOSDAQ","기계·장비","8450","100","1.20","150494778850"
"037950","엘컴텍","KOSDAQ","전기·전자","1042","22","2.16","87994314798"
"170920","엘티씨","KOSDAQ","화학","8620","-170","-1.93","84524444400"
"058630","엠게임","KOSDAQ","IT 서비스","5280","110","2.13","103191670560"
"058970","엠로","KOSDAQ","IT 서비스","64600","100","0.16","785265326000"
"019590","엠벤처투자","KOSDAQ","금융","921","0","0.00","104963185182"
"169330","엠브레인","KOSDAQ","일반서비스","2010","15","0.75","36696405180"
"373170","엠아이큐브솔루션","KOSDAQ","IT 서비스","7400","510","7.40","37280682000"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","8340","220","2.71","269929754520"
"009780","엠에스씨","KOSDAQ","음식료·담배","5520","0","0.00","97152000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","2345","-45","-1.88","162208839485"
"432980","엠에프씨","KOSDAQ","제약","5630","-200","-3.43","48371507460"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","161","0","0.00","6967193212"
"413390","엠오티","KOSDAQ","기계·장비","6050","110","1.85","70060089000"
"032790","엠젠솔루션","KOSDAQ","유통","968","21","2.22","41999799864"
"033160","엠케이전자","KOSDAQ","전기·전자","6600","20","0.30","145637784600"
"347890","엠투아이","KOSDAQ","의료·정밀기기","5720","290","5.34","96743526880"
"033310","엠투엔","KOSDAQ","금속","1786","9","0.51","72051224566"
"259630","엠플러스","KOSDAQ","기계·장비","7460","-240","-3.12","91626718920"
"105550","엣지파운드리","KOSDAQ","전기·전자","2460","-65","-2.57","140926937580"
"060850","영림원소프트랩","KOSDAQ","IT 서비스","5210","40","0.77","42362510000"
"143540","영우디에스피","KOSDAQ","기계·장비","690","28","4.23","30773927550"
"036560","영풍정밀","KOSDAQ","기계·장비","12600","60","0.48","198450000000"
"265560","영화테크","KOSDAQ","운송장비·부품","6820","240","3.65","72907027600"
"036000","예림당","KOSDAQ","오락·문화","1903","27","1.44","43834229131"
"250930","예선테크","KOSDAQ","화학","432","-24","-5.26","14256190080"
"053280","예스24","KOSDAQ","유통","4670","85","1.85","116750000000"
"122640","예스티","KOSDAQ","기계·장비","10200","380","3.87","213487101600"
"900300","오가닉티코스메틱","KOSDAQ","금융","474","13","2.82","23135580708"
"045060","오공","KOSDAQ","화학","2535","0","0.00","42947904090"
"080520","오디텍","KOSDAQ","전기·전자","3055","50","1.66","35885890495"
"039830","오로라","KOSDAQ","일반서비스","5970","-10","-0.17","64254453300"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","16880","790","4.91","158107228960"
"046120","오르비텍","KOSDAQ","일반서비스","1968","46","2.39","54020588448"
"014940","오리엔탈정공","KOSDAQ","기계·장비","5350","140","2.69","243819086350"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","7020","390","5.88","222835242240"
"010470","오리콤","KOSDAQ","일반서비스","7070","150","2.17","84663603500"
"417860","오브젠","KOSDAQ","IT 서비스","8530","450","5.57","37793137420"
"352910","오비고","KOSDAQ","IT 서비스","6520","230","3.66","82398469040"
"053980","오상자이엘","KOSDAQ","IT 서비스","3370","10","0.30","63971978710"
"036220","오상헬스케어","KOSDAQ","제약","11400","10","0.09","165179342400"
"052420","오성첨단소재","KOSDAQ","화학","1423","1","0.07","122826518216"
"052300","오션인더블유","KOSDAQ","유통","300","0","0.00","50595429900"
"039200","오스코텍","KOSDAQ","제약","24400","50","0.21","933243294400"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","6630","130","2.00","136986414630"
"031510","오스템","KOSDAQ","운송장비·부품","1218","-13","-1.06","34104000000"
"368970","오에스피","KOSDAQ","음식료·담배","2695","-70","-2.53","25187901200"
"138080","오이솔루션","KOSDAQ","전기·전자","10620","190","1.82","112827888900"
