종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"069080","웹젠","KOSDAQ","IT 서비스","13860","460","3.43","484419252240"
"053580","웹케시","KOSDAQ","IT 서비스","9950","-550","-5.24","135680667600"
"071460","위니아","KOSDAQ","전기·전자","613","0","0.00","22047951835"
"377460","위니아에이드","KOSDAQ","유통","1691","0","0.00","26030247855"
"044340","위닉스","KOSDAQ","전기·전자","4765","85","1.82","85166870125"
"330350","위더스제약","KOSDAQ","제약","7010","-20","-0.28","92546994390"
"348350","위드텍","KOSDAQ","의료·정밀기기","7240","210","2.99","73729264000"
"112040","위메이드","KOSDAQ","IT 서비스","36200","1350","3.87","1228935084600"
"101730","위메이드맥스","KOSDAQ","IT 서비스","7980","370","4.86","265696430160"
"123420","위메이드플레이","KOSDAQ","IT 서비스","7220","250","3.59","82812259240"
"065370","위세아이텍","KOSDAQ","IT 서비스","6100","-240","-3.79","45042119400"
"038620","위즈코프","KOSDAQ","유통","821","-14","-1.68","58417684405"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","1516","-51","-3.25","259310108144"
"036090","위지트","KOSDAQ","기계·장비","742","13","1.78","87847074728"
"459100","위츠","KOSDAQ","전기·전자","9980","60","0.60","125468560000"
"136540","윈스","KOSDAQ","IT 서비스","12250","-180","-1.45","150426888500"
"097800","윈팩","KOSDAQ","전기·전자","757","132","21.12","88152823353"
"192390","윈하이텍","KOSDAQ","금속","4040","75","1.89","44570205160"
"335870","윙스풋","KOSDAQ","유통","1181","-9","-0.76","19700759382"
"900340","윙입푸드","KOSDAQ","금융","1678","-20","-1.18","83939312184"
"036200","유니셈","KOSDAQ","기계·장비","6130","200","3.37","187971686990"
"018000","유니슨","KOSDAQ","기계·장비","873","95","12.21","147005835372"
"203450","유니온커뮤니티","KOSDAQ","전기·전자","2730","0","0.00","38435689110"
"011320","유니크","KOSDAQ","운송장비·부품","3530","50","1.44","68202053350"
"086390","유니테스트","KOSDAQ","기계·장비","9320","220","2.42","196970054320"
"241690","유니테크노","KOSDAQ","운송장비·부품","3190","105","3.40","78061552140"
"142210","유니트론텍","KOSDAQ","유통","5230","-160","-2.97","100657061160"
"389680","유디엠텍","KOSDAQ","IT 서비스","737","11","1.52","29489432863"
"088340","유라클","KOSDAQ","IT 서비스","11060","-10","-0.09","47890552080"
"048430","유라테크","KOSDAQ","전기·전자","8220","280","3.53","94694400000"
"206650","유바이오로직스","KOSDAQ","제약","12550","280","2.28","458505552850"
"089850","유비벨록스","KOSDAQ","IT 서비스","6790","220","3.35","100018051210"
"084440","유비온","KOSDAQ","IT 서비스","1012","-3","-0.30","19949353600"
"032620","유비케어","KOSDAQ","IT 서비스","3540","40","1.14","184777872060"
"264450","유비쿼스","KOSDAQ","전기·전자","7940","-10","-0.13","118451961020"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9900","-60","-0.60","179691930000"
"024800","유성티엔에스","KOSDAQ","운송·창고","1895","19","1.01","70213183740"
"054930","유신","KOSDAQ","일반서비스","23850","250","1.06","71550000000"
"069330","유아이디","KOSDAQ","전기·전자","1288","19","1.50","18278125208"
"049520","유아이엘","KOSDAQ","전기·전자","5580","260","4.89","121559942880"
"435380","유안타제10호스팩","KOSDAQ","금융","2085","5","0.24","11947050000"
"444920","유안타제11호스팩","KOSDAQ","금융","2005","5","0.25","10506200000"
"446150","유안타제12호스팩","KOSDAQ","금융","2035","10","0.49","9706950000"
"449020","유안타제13호스팩","KOSDAQ","금융","2015","0","0.00","19605950000"
"450940","유안타제14호스팩","KOSDAQ","금융","2055","-10","-0.48","9329700000"
"473050","유안타제15호스팩","KOSDAQ","금융","1961","17","0.87","13746610000"
"474490","유안타제16호스팩","KOSDAQ","금융","1962","-4","-0.20","10810620000"
"430700","유안타제9호스팩","KOSDAQ","금융","2090","5","0.24","10951600000"
"263770","유에스티","KOSDAQ","금속","1914","10","0.53","45362129208"
"388720","유일로보틱스","KOSDAQ","기계·장비","33500","-1500","-4.29","383690039000"
"340930","유일에너테크","KOSDAQ","기계·장비","1310","5","0.38","44807829500"
"023410","유진기업","KOSDAQ","비금속","3315","30","0.91","256285510845"
"056080","유진로봇","KOSDAQ","기계·장비","7380","-240","-3.15","276839681760"
"468760","유진스팩10호","KOSDAQ","금융","2100","-10","-0.47","8904000000"
"488060","유진스팩11호","KOSDAQ","금융","1997","4","0.20","9425840000"
"442130","유진스팩9호","KOSDAQ","금융","2105","-20","-0.94","7283300000"
"084370","유진테크","KOSDAQ","기계·장비","32450","1300","4.17","743625562900"
"240600","유진테크놀로지","KOSDAQ","금속","4860","145","3.08","33670813860"
"221800","유투바이오","KOSDAQ","일반서비스","2760","65","2.41","31152660960"
"179900","유티아이","KOSDAQ","전기·전자","28100","100","0.36","457661749500"
"263050","유틸렉스","KOSDAQ","제약","1944","24","1.25","71606960064"
"191410","육일씨엔에쓰","KOSDAQ","전기·전자","1499","2","0.13","16795178245"
"372170","윤성에프앤씨","KOSDAQ","기계·장비","37500","1700","4.75","299214300000"
"146060","율촌","KOSDAQ","금속","1158","15","1.31","27810059010"
"072770","율호","KOSDAQ","IT 서비스","1352","27","2.04","94962105888"
"039020","이건홀딩스","KOSDAQ","종이·목재","4250","-10","-0.23","95985013250"
"067920","이글루","KOSDAQ","IT 서비스","5290","30","0.57","58169469510"
"044960","이글벳","KOSDAQ","유통","4810","10","0.21","60807457230"
"303530","이노뎁","KOSDAQ","IT 서비스","7270","50","0.69","53356703730"
"296640","이노룰스","KOSDAQ","IT 서비스","6440","160","2.55","33347942880"
"302430","이노메트리","KOSDAQ","기계·장비","7520","220","3.01","73945724160"
"462350","이노스페이스","KOSDAQ","운송장비·부품","18660","90","0.48","174950450040"
"274400","이노시뮬레이션","KOSDAQ","IT 서비스","4730","80","1.72","36987776980"
"073490","이노와이어리스","KOSDAQ","전기·전자","21200","250","1.19","161201535200"
"215790","이노인스트루먼트","KOSDAQ","전기·전자","476","-11","-2.26","19174778924"
"344860","이노진","KOSDAQ","화학","1429","9","0.63","17190870000"
"088390","이녹스","KOSDAQ","운송장비·부품","8160","230","2.90","76588487040"
"272290","이녹스첨단소재","KOSDAQ","전기·전자","20650","1060","5.41","417701137700"
"053350","이니텍","KOSDAQ","IT 서비스","3265","5","0.15","64617340740"
"452400","이닉스","KOSDAQ","운송장비·부품","9790","280","2.94","88809280120"
"264850","이랜시스","KOSDAQ","전기·전자","5540","-250","-4.32","167832150480"
"054210","이랜텍","KOSDAQ","전기·전자","5160","10","0.19","130502643600"
"009730","이렘","KOSDAQ","금속","1138","15","1.34","63308342016"
"065440","이루온","KOSDAQ","IT 서비스","1491","36","2.47","40667054820"
"115610","이미지스","KOSDAQ","전기·전자","3025","-195","-6.06","49169968375"
"478110","이베스트스팩6호","KOSDAQ","금융","1987","-3","-0.15","9974740000"
"131400","이브이첨단소재","KOSDAQ","전기·전자","1872","50","2.74","111552259104"
"351330","이삭엔지니어링","KOSDAQ","IT 서비스","7250","-190","-2.55","60091770000"
"080010","이상네트웍스","KOSDAQ","유통","5130","40","0.79","50453914230"
"086890","이수앱지스","KOSDAQ","제약","4610","180","4.06","165509994850"
"047560","이스트소프트","KOSDAQ","IT 서비스","25750","550","2.18","298901931500"
"900110","이스트아시아홀딩스","KOSDAQ","금융","61","1","1.67","26347855050"
"239340","이스트에이드","KOSDAQ","IT 서비스","1825","8","0.44","49237832050"
"067010","이씨에스","KOSDAQ","IT 서비스","3010","30","1.01","37004940000"
"418620","이에이트","KOSDAQ","IT 서비스","5490","80","1.48","52981118730"
"456070","이엔셀","KOSDAQ","제약","17730","620","3.62","189687543210"
"102710","이엔에프테크놀로지","KOSDAQ","화학","17200","700","4.24","245750779200"
"041520","이엘씨","KOSDAQ","유통","5020","70","1.41","61187424600"
"063760","이엘피","KOSDAQ","의료·정밀기기","2160","-50","-2.26","20142280800"
"123570","이엠넷","KOSDAQ","일반서비스","2355","30","1.29","52460163690"
"083470","이엠앤아이","KOSDAQ","화학","1421","6","0.42","30324607509"
"095190","이엠코리아","KOSDAQ","금속","2235","-10","-0.45","101289690420"
"091120","이엠텍","KOSDAQ","전기·전자","29000","250","0.87","496855144000"
"039030","이오테크닉스","KOSDAQ","기계·장비","161600","17000","11.76","1990839280000"
"294090","이오플로우","KOSDAQ","의료·정밀기기","3255","145","4.66","99068070045"
"088290","이원컴포텍","KOSDAQ","운송장비·부품","1065","1","0.09","33368227485"
"353810","이지바이오","KOSDAQ","음식료·담배","4285","55","1.30","146511520200"
"099750","이지케어텍","KOSDAQ","IT 서비스","17150","140","0.82","117216408400"
"377330","이지트로닉스","KOSDAQ","전기·전자","4595","95","2.11","37403088630"
"035810","이지홀딩스","KOSDAQ","음식료·담배","2810","75","2.74","183059824450"
"160600","이큐셀","KOSDAQ","기계·장비","3100","0","0.00","163573177100"
"092130","이크레더블","KOSDAQ","IT 서비스","12960","100","0.78","156085056000"
"096040","이트론","KOSDAQ","유통","271","0","0.00","245561580945"
"134060","이퓨쳐","KOSDAQ","오락·문화","4080","-40","-0.97","19458540000"
"001840","이화공영","KOSDAQ","건설","2975","-20","-0.67","58922136000"
"024810","이화전기","KOSDAQ","전기·전자","899","0","0.00","196834827360"
"041830","인바디","KOSDAQ","의료·정밀기기","23400","-400","-1.68","320200498800"
"352940","인바이오","KOSDAQ","화학","2070","-5","-0.24","22496201100"
"079950","인베니아","KOSDAQ","기계·장비","733","-6","-0.81","17005600000"
"389470","인벤티지랩","KOSDAQ","일반서비스","20400","-250","-1.21","204797109600"
"277410","인산가","KOSDAQ","음식료·담배","1325","-3","-0.23","50822745425"
"060150","인선이엔티","KOSDAQ","일반서비스","5330","-50","-0.93","248184051960"
"033230","인성정보","KOSDAQ","IT 서비스","1834","23","1.27","92645206920"
"450520","인스웨이브시스템즈","KOSDAQ","IT 서비스","3880","-50","-1.27","57053762640"
"465480","인스피언","KOSDAQ","IT 서비스","7930","80","1.02","80392531960"
"037330","인지디스플레","KOSDAQ","전기·전자","1416","17","1.22","62141477184"
"100030","인지소프트","KOSDAQ","IT 서비스","17290","650","3.91","56775415060"
"211050","인카금융서비스","KOSDAQ","금융","5660","80","1.43","290809668000"
"083640","인콘","KOSDAQ","유통","295","2","0.68","22927503545"
"064090","인크레더블버즈","KOSDAQ","유통","2990","-75","-2.45","148730807550"
"216050","인크로스","KOSDAQ","일반서비스","7280","-20","-0.27","93498656160"
"049070","인탑스","KOSDAQ","전기·전자","18740","-540","-2.80","322328000000"
"119610","인터로조","KOSDAQ","의료·정밀기기","24900","0","0.00","329090302200"
"017250","인터엠","KOSDAQ","전기·전자","1115","15","1.36","23465695705"
"051370","인터플렉스","KOSDAQ","전기·전자","9390","220","2.40","219044962080"
"064290","인텍플러스","KOSDAQ","기계·장비","10920","200","1.87","140474465040"
"189300","인텔리안테크","KOSDAQ","전기·전자","38950","150","0.39","418063359300"
"150840","인트로메딕","KOSDAQ","의료·정밀기기","5850","0","0.00","251537720850"
"048530","인트론바이오","KOSDAQ","제약","5680","80","1.43","193976328160"
"115310","인포바인","KOSDAQ","통신","20500","-650","-3.07","65454101500"
"039290","인포뱅크","KOSDAQ","IT 서비스","8110","80","1.00","70508161580"
"071200","인피니트헬스케어","KOSDAQ","IT 서비스","4175","25","0.60","101855212150"
"101930","인화정공","KOSDAQ","운송장비·부품","29450","-200","-0.67","283183336850"
"333430","일승","KOSDAQ","운송장비·부품","4320","-95","-2.15","132739547040"
"068330","일신바이오","KOSDAQ","기계·장비","1062","22","2.12","46957540680"
"178780","일월지엠엘","KOSDAQ","유통","8650","0","0.00","145788786750"
"019540","일지테크","KOSDAQ","운송장비·부품","3690","170","4.83","49864815000"
"094820","일진파워","KOSDAQ","건설","8100","50","0.62","122137542900"
"950140","잉글우드랩","KOSDAQ","화학","7020","80","1.15","139472419320"
"049550","잉크테크","KOSDAQ","화학","3680","90","2.51","72151099360"
"389020","자람테크놀로지","KOSDAQ","전기·전자","50500","1550","3.17","312985365000"
"254120","자비스","KOSDAQ","기계·장비","1331","34","2.62","40933933370"
"043910","자연과환경","KOSDAQ","비금속","612","5","0.82","69395571684"
"234920","자이글","KOSDAQ","전기·전자","4220","130","3.18","57100440200"
"289220","자이언트스텝","KOSDAQ","오락·문화","6600","520","8.55","146003517000"
"174880","장원테크","KOSDAQ","전기·전자","2650","0","0.00","11610352250"
"049630","재영솔루텍","KOSDAQ","의료·정밀기기","674","5","0.75","56392573718"
"417840","저스템","KOSDAQ","기계·장비","7130","130","1.86","51686617750"
"110020","전진바이오팜","KOSDAQ","화학","2450","130","5.60","22193966900"
"208140","정다운","KOSDAQ","음식료·담배","2655","10","0.38","86776673130"
"040420","정상제이엘에스","KOSDAQ","일반서비스","6070","0","0.00","95162740640"
"045510","정원엔시스","KOSDAQ","유통","750","22","3.02","24156969000"
"217190","제너셈","KOSDAQ","기계·장비","7110","290","4.25","62348827140"
"095700","제넥신","KOSDAQ","일반서비스","5480","130","2.43","249561907120"
"072520","제넨바이오","KOSDAQ","유통","389","0","0.00","28849482466"
"122310","제노레이","KOSDAQ","의료·정밀기기","5550","30","0.54","80773834200"
"361390","제노코","KOSDAQ","전기·전자","14930","-210","-1.39","111986779770"
"225220","제놀루션","KOSDAQ","제약","2180","-80","-3.54","41834245780"
"123330","제닉","KOSDAQ","화학","25050","-200","-0.79","199615434000"
"381620","제닉스","KOSDAQ","기계·장비","25600","100","0.39","111939584000"
"159580","제로투세븐","KOSDAQ","유통","5950","200","3.48","119194184200"
"147830","제룡산업","KOSDAQ","금속","5690","10","0.18","113800000000"
"033100","제룡전기","KOSDAQ","전기·전자","48050","600","1.26","771798752450"
"079370","제우스","KOSDAQ","기계·장비","12890","-40","-0.31","399809001100"
"054950","제이브이엠","KOSDAQ","기계·장비","19290","50","0.26","233214016680"
"023440","제이스코홀딩스","KOSDAQ","금속","1692","3","0.18","104225337108"
"090470","제이스텍","KOSDAQ","기계·장비","5020","170","3.51","87732501880"
"137950","제이씨케미칼","KOSDAQ","화학","4035","75","1.89","89850629490"
"033320","제이씨현시스템","KOSDAQ","유통","5660","230","4.24","108187685120"
"417500","제이아이테크","KOSDAQ","화학","4045","930","29.86","132614289480"
"204270","제이앤티씨","KOSDAQ","전기·전자","20800","300","1.46","1203248092800"
"026040","제이에스티나","KOSDAQ","기타제조","2425","30","1.25","40021690750"
"452160","제이엔비","KOSDAQ","기계·장비","4965","135","2.80","47751021555"
"126880","제이엔케이글로벌","KOSDAQ","기계·장비","3855","25","0.65","89454901065"
"322510","제이엘케이","KOSDAQ","IT 서비스","8870","130","1.49","226441272040"
"033050","제이엠아이","KOSDAQ","화학","828","1","0.12","26975695176"
"094970","제이엠티","KOSDAQ","전기·전자","2955","30","1.03","49491049200"
"418550","제이오","KOSDAQ","일반서비스","14380","510","3.68","460414137740"
"420570","제이투케이바이오","KOSDAQ","화학","9440","180","1.94","54117698080"
"089790","제이티","KOSDAQ","기계·장비","3840","180","4.92","39611569920"
"052670","제일바이오","KOSDAQ","제약","2080","0","0.00","60588453120"
"412540","제일엠앤에스","KOSDAQ","기계·장비","7170","290","4.22","147706768050"
"199820","제일일렉트릭","KOSDAQ","전기·전자","9120","150","1.67","202646400000"
"038010","제일테크노스","KOSDAQ","금속","5940","150","2.59","53460000000"
"276730","제주맥주","KOSDAQ","음식료·담배","2700","-5","-0.18","42328861200"
"080220","제주반도체","KOSDAQ","전기·전자","9670","470","5.11","333062195110"
"216080","제테마","KOSDAQ","제약","7540","-90","-1.18","134907632860"
"229000","젠큐릭스","KOSDAQ","제약","1793","-59","-3.19","28332934003"
"082270","젬백스","KOSDAQ","기계·장비","15170","580","3.98","606711619580"
"044060","조광ILI","KOSDAQ","기계·장비","732","0","0.00","70075958688"
"034940","조아제약","KOSDAQ","제약","981","8","0.82","30391210287"
"067000","조이시티","KOSDAQ","IT 서비스","1619","77","4.99","113173679074"
"033340","좋은사람들","KOSDAQ","섬유·의류","667","16","2.46","64666022186"
"036930","주성엔지니어링","KOSDAQ","기계·장비","31300","1550","5.21","1479498447300"
"072020","중앙백신","KOSDAQ","제약","9890","40","0.41","95524414430"
"000440","중앙에너비스","KOSDAQ","유통","16910","650","4.00","105300768300"
"051980","중앙첨단소재","KOSDAQ","전기·전자","8540","390","4.79","853666965620"
"228760","지노믹트리","KOSDAQ","일반서비스","21600","350","1.65","526226392800"
"314130","지놈앤컴퍼니","KOSDAQ","제약","2945","170","6.13","91248919585"
"389030","지니너스","KOSDAQ","일반서비스","1339","-1","-0.07","44658120455"
"043610","지니뮤직","KOSDAQ","오락·문화","2155","45","2.13","125238768890"
"263860","지니언스","KOSDAQ","IT 서비스","9940","320","3.33","90251224000"
"303030","지니틱스","KOSDAQ","전기·전자","1148","37","3.33","41036026864"
"036180","지더블유바이텍","KOSDAQ","유통","577","0","0.00","53929030348"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","2975","-45","-1.49","26294683275"
"144510","지씨셀","KOSDAQ","일반서비스","24300","950","4.07","383948359200"
"358570","지아이이노베이션","KOSDAQ","일반서비스","9080","30","0.33","402287574920"
"382480","지아이텍","KOSDAQ","기계·장비","2015","20","1.00","79304637100"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","3465","125","3.74","109601557065"
"051160","지어소프트","KOSDAQ","IT 서비스","8100","90","1.12","125342883000"
"053050","지에스이","KOSDAQ","전기·가스","3340","40","1.21","100158573980"
"119850","지엔씨에너지","KOSDAQ","전기·전자","7960","-700","-8.08","130933315640"
"065060","지엔코","KOSDAQ","섬유·의류","259","-1","-0.38","27974083396"
"204840","지엘팜텍","KOSDAQ","유통","1011","25","2.54","77710723266"
"270520","지오릿에너지","KOSDAQ","일반서비스","1486","34","2.34","235963107996"
"311320","지오엘리먼트","KOSDAQ","전기·전자","7500","-20","-0.27","94609200000"
"388050","지투파워","KOSDAQ","전기·전자","6540","250","3.97","122359717980"
"018120","진로발효","KOSDAQ","음식료·담배","17100","300","1.79","113221152000"
"109820","진매트릭스","KOSDAQ","일반서비스","2815","-45","-1.57","57408096600"
"086060","진바이오텍","KOSDAQ","유통","3395","25","0.74","29232942865"
"036890","진성티이씨","KOSDAQ","기계·장비","9080","190","2.14","204138993440"
"363250","진시스템","KOSDAQ","의료·정밀기기","10500","-420","-3.85","73844379000"
"007370","진양제약","KOSDAQ","제약","6090","20","0.33","77045643570"
"285800","진영","KOSDAQ","화학","2155","55","2.62","37663516850"
"085660","차바이오텍","KOSDAQ","제약","11650","430","3.83","656063260950"
"261780","차백신연구소","KOSDAQ","일반서비스","2900","-100","-3.33","77791769200"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","11600","1290","12.51","129463447200"
"094850","참좋은여행","KOSDAQ","일반서비스","5550","130","2.40","77700000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","8890","30","0.34","81706967650"
"278280","천보","KOSDAQ","화학","37600","1550","4.30","376000000000"
"362320","청담글로벌","KOSDAQ","유통","5420","20","0.37","111387991800"
"066360","체리부로","KOSDAQ","음식료·담배","802","7","0.88","38457516030"
"047820","초록뱀미디어","KOSDAQ","오락·문화","5400","0","0.00","132051222000"
"094360","칩스앤미디어","KOSDAQ","전기·전자","16540","90","0.55","344414470960"
"016920","카스","KOSDAQ","유통","2325","-180","-7.19","61597475850"
"284620","카이노스메드","KOSDAQ","일반서비스","2900","225","8.41","81724299700"
"293490","카카오게임즈","KOSDAQ","IT 서비스","16640","340","2.09","1378374882560"
"140430","카티스","KOSDAQ","IT 서비스","2355","50","2.17","44985725745"
"042000","카페24","KOSDAQ","IT 서비스","36800","900","2.51","892512387200"
"313760","캐리","KOSDAQ","전기·전자","3725","5","0.13","29313980625"
"317530","캐리소프트","KOSDAQ","오락·문화","5150","100","1.98","51703188100"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1953","-10","-0.51","47381611914"
"050110","캠시스","KOSDAQ","전기·전자","913","35","3.99","67401419734"
"452300","캡스톤파트너스","KOSDAQ","금융","2760","60","2.22","38906008800"
"451760","컨텍","KOSDAQ","IT 서비스","10300","-190","-1.81","154412202800"
"900310","컬러레이","KOSDAQ","금융","595","36","6.44","38104796625"
"078340","컴투스","KOSDAQ","IT 서비스","47250","900","1.94","601858923750"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","34650","100","0.29","228523402800"
"307930","컴퍼니케이","KOSDAQ","금융","4965","-10","-0.20","77503650000"
"079190","케스피온","KOSDAQ","전기·전자","563","1","0.18","21594154382"
"263700","케어랩스","KOSDAQ","일반서비스","2620","25","0.96","50865204000"
"214370","케어젠","KOSDAQ","제약","31750","2000","6.72","1705451250000"
"221980","케이디켐","KOSDAQ","화학","11270","0","0.00","45472196000"
"038530","케이바이오","KOSDAQ","유통","226","4","1.80","26151442422"
"424140","케이비제21호스팩","KOSDAQ","금융","2085","0","0.00","16075350000"
"192250","케이사인","KOSDAQ","IT 서비스","7960","120","1.53","56254315000"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","5400","20","0.37","40426786800"
"115500","케이씨에스","KOSDAQ","IT 서비스","14080","-480","-3.30","168960000000"
"089150","케이씨티","KOSDAQ","IT 서비스","2550","30","1.19","43732500000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2725","5","0.18","45550713050"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","77800","500","0.65","379664000000"
"093640","케이알엠","KOSDAQ","전기·전자","4805","60","1.26","156675308820"
"073010","케이에스피","KOSDAQ","기계·장비","4375","-85","-1.91","175836718750"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","3595","45","1.27","57735800660"
"053080","케이엔솔","KOSDAQ","기계·장비","12910","430","3.45","167827508370"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","9080","580","6.82","98678834040"
"432470","케이엔에스","KOSDAQ","기계·장비","11140","320","2.96","96634553840"
"272110","케이엔제이","KOSDAQ","전기·전자","13530","200","1.50","108312994350"
"039420","케이엘넷","KOSDAQ","통신","2635","35","1.35","63647713550"
"083550","케이엠","KOSDAQ","섬유·의류","3110","-15","-0.48","38483842860"
"032500","케이엠더블유","KOSDAQ","전기·전자","9260","-40","-0.43","368741376580"
"225430","케이엠제약","KOSDAQ","화학","660","10","1.54","18405453000"
"102370","케이옥션","KOSDAQ","유통","3605","105","3.00","98161302050"
"068100","케이웨더","KOSDAQ","기계·장비","3120","70","2.30","31011595680"
"036030","케이티알파","KOSDAQ","유통","3570","40","1.13","174998840310"
"064820","케이프","KOSDAQ","운송장비·부품","5450","-340","-5.87","168414417600"
"256940","케이피에스","KOSDAQ","기계·장비","5560","220","4.12","104242538480"
"024880","케이피에프","KOSDAQ","금속","4200","10","0.24","86867751600"
"042040","케이피엠테크","KOSDAQ","유통","290","4","1.40","50593665930"
"054410","케이피티유","KOSDAQ","금속","3290","20","0.61","18840000760"
"258610","케일럼","KOSDAQ","금속","1266","-8","-0.63","33912510378"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","10490","0","0.00","135459740740"
"089010","켐트로닉스","KOSDAQ","화학","16450","280","1.73","252249991700"
"220260","켐트로스","KOSDAQ","화학","5040","70","1.41","133853867280"
"052400","코나아이","KOSDAQ","IT 서비스","29000","0","0.00","432099971000"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","22300","-100","-0.45","255720522400"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1593","9","0.57","67009681998"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","146172317160"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","1585","47","3.06","59980524170"
"080530","코디","KOSDAQ","화학","1063","8","0.76","46028353901"
"104540","코렌텍","KOSDAQ","의료·정밀기기","5510","180","3.38","70449427400"
"027050","코리아나","KOSDAQ","화학","2390","10","0.42","95600000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","5590","50","0.90","35708920000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","4500","0","0.00","125284788000"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","45885746130"
"049430","코메론","KOSDAQ","의료·정밀기기","10700","330","3.18","96813600000"
"183300","코미코","KOSDAQ","기계·장비","38300","1800","4.93","400644197200"
"041960","코미팜","KOSDAQ","제약","3855","50","1.31","272248708215"
"089890","코세스","KOSDAQ","기계·장비","7000","120","1.74","116094734000"
"360350","코셈","KOSDAQ","의료·정밀기기","8030","40","0.50","45730609100"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","3145","-20","-0.63","64875060000"
"241710","코스메카코리아","KOSDAQ","화학","54400","-1400","-2.51","580992000000"
"355150","코스텍시스","KOSDAQ","전기·전자","5110","30","0.59","39844458500"
"166480","코아스템켐온","KOSDAQ","제약","4165","20","0.48","136905116040"
"045970","코아시아","KOSDAQ","전기·전자","4425","375","9.26","116443326300"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","732","2","0.27","33173934024"
"384470","코어라인소프트","KOSDAQ","IT 서비스","6200","40","0.65","79558796800"
"029960","코엔텍","KOSDAQ","전기·가스","9000","0","0.00","450000000000"
"102940","코오롱생명과학","KOSDAQ","제약","23350","250","1.08","290086086450"
"950160","코오롱티슈진","KOSDAQ","제약","25000","800","3.31","1986660250000"
"033290","코웰패션","KOSDAQ","유통","2150","5","0.23","120736047150"
"056360","코위버","KOSDAQ","전기·전자","8610","660","8.30","84350448000"
"282880","코윈테크","KOSDAQ","기계·장비","14520","-80","-0.55","161779037640"
"121850","코이즈","KOSDAQ","화학","1644","-99","-5.68","50329703700"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","15550","-50","-0.32","80558158950"
"126730","코칩","KOSDAQ","전기·전자","10440","260","2.55","88776122400"
"015710","코콤","KOSDAQ","전기·전자","4795","145","3.12","84058747500"
"052330","코텍","KOSDAQ","전기·전자","7960","30","0.38","131556305040"
"322780","코퍼스코리아","KOSDAQ","오락·문화","805","39","5.09","30535753465"
"200130","콜마비앤에이치","KOSDAQ","제약","11880","270","2.33","349456829040"
"294570","쿠콘","KOSDAQ","IT 서비스","16280","-170","-1.03","166946271800"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","6320","0","0.00","104516437520"
"078940","퀀타피아","KOSDAQ","유통","2855","0","0.00","151584163690"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","10290","450","4.57","143331385680"
"365270","큐라클","KOSDAQ","일반서비스","6080","50","0.83","84353725440"
"348080","큐라티스","KOSDAQ","일반서비스","603","25","4.33","34951606992"
"060280","큐렉소","KOSDAQ","유통","7200","-460","-6.01","295847928000"
"372320","큐로셀","KOSDAQ","일반서비스","32050","350","1.10","452705897450"
"051780","큐로홀딩스","KOSDAQ","유통","1075","18","1.70","14665413375"
"115180","큐리언트","KOSDAQ","일반서비스","4605","150","3.37","148707749955"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","19660","660","3.47","317000946280"
"182360","큐브엔터","KOSDAQ","오락·문화","15140","-30","-0.20","220613372980"
"405100","큐알티","KOSDAQ","일반서비스","12580","480","3.97","154599406580"
"066310","큐에스아이","KOSDAQ","전기·전자","10420","310","3.07","96610290820"
"016600","큐캐피탈","KOSDAQ","금융","268","2","0.75","47770226016"
"355390","크라우드웍스","KOSDAQ","IT 서비스","15130","130","0.87","67615485840"
"096240","크레버스","KOSDAQ","일반서비스","14760","60","0.41","164399536800"
"040350","크레오에스지","KOSDAQ","IT 서비스","580","11","1.93","108231087340"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","6130","30","0.49","143631784800"
"900250","크리스탈신소재","KOSDAQ","금융","856","32","3.88","111827843424"
"045520","크린앤사이언스","KOSDAQ","기계·장비","4730","230","5.11","30745000000"
"036170","클라우드에어","KOSDAQ","전기·전자","887","8","0.91","54431310262"
